num_skills,required_skill_count,skills_matching,years_of_experience,experience_gap,education_duration_years,degree_level,num_certifications,num_languages,num_companies,num_responsibilities,job_responsibility_count,education_match,age_requirement_met,matched_score
36,1,0,21,19,0,0,0,2,5,1,1,0,1,0.65
38,1,0,0,-5,0,0,0,0,3,1,1,1,1,0.68333334
38,1,0,32,27,0,0,0,0,4,1,1,1,1,0.71666664
62,0,0,14,11,0,2,0,3,4,1,1,1,0,0.6
10,1,0,8,4,2,0,0,0,1,1,1,1,0,0.75
6,1,0,14,13,1,2,0,2,5,1,1,1,0,0.65
14,1,0,7,2,0,1,1,0,1,1,1,1,1,0.65
11,0,0,8,5,0,1,0,0,1,1,1,1,0,0.85
34,1,0,11,6,0,1,18,0,7,1,1,1,1,0.85
34,1,0,13,-2,0,1,0,0,7,1,1,1,1,0.78333336
11,1,0,6,3,2,1,0,0,1,1,1,1,0,0.62333333
18,1,0,14,14,0,2,0,1,3,1,1,1,1,0.71666664
12,1,0,10,6,3,2,0,0,3,1,1,1,0,0.85
10,1,0,6,2,0,1,0,0,1,1,1,1,0,0.65
11,1,0,6,5,0,1,0,0,1,1,1,1,0,0.5566667
16,1,0,6,1,0,1,0,0,2,1,1,1,0,0.75
16,1,0,6,1,2,0,0,0,1,1,1,1,1,0.65
22,1,0,5,0,6,1,12,0,2,1,1,1,0,0.44
15,1,0,12,11,0,0,0,0,3,1,1,0,1,0.7266667
10,0,0,0,-3,2,2,0,0,0,1,1,1,1,0.65
35,1,0,14,9,0,2,0,0,2,1,1,1,1,0.55
9,1,0,6,5,0,1,0,0,1,1,1,1,0,0.51666665
16,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
10,1,0,6,3,0,1,0,0,1,1,1,1,1,0.81666666
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
10,0,0,22,22,7,2,0,0,3,1,1,1,1,0.65
34,1,0,16,1,0,0,0,0,6,1,1,1,1,0.68333334
38,0,0,0,-3,0,0,0,0,3,1,1,0,0,0.85
32,1,0,8,3,0,1,0,0,2,1,1,1,1,0.85
18,1,0,14,13,0,2,0,1,3,1,1,1,1,0.71666664
27,1,0,10,5,0,1,0,0,3,1,1,1,1,0.75
8,1,0,7,5,0,1,0,0,1,1,1,0,0,0.65
6,1,0,6,1,0,1,0,0,2,1,1,1,0,0.71666664
10,1,0,6,4,0,1,0,0,1,1,1,1,1,0.45
17,1,0,7,3,2,0,0,0,1,1,1,1,0,0.45
6,1,0,7,3,0,1,0,0,1,1,1,1,0,0.71666664
6,1,0,6,6,0,1,0,0,1,1,1,1,0,0.71666664
6,1,0,7,6,0,1,0,0,2,1,1,1,0,0.48333332
46,1,0,13,11,13,2,0,0,3,1,1,1,1,0.85
61,1,0,12,11,0,2,1,0,8,1,1,0,0,0.71666664
14,1,0,7,6,0,0,1,0,1,1,1,1,1,0.85
10,1,0,6,-9,0,1,0,0,1,1,1,1,1,0.34666666
8,1,0,6,5,0,1,0,0,1,1,1,1,1,0.35
17,1,0,12,10,0,2,0,0,2,1,1,1,1,0.85
6,1,0,8,6,0,1,0,1,2,1,1,1,1,0.45
8,1,0,9,6,0,0,0,0,4,1,1,0,1,0.78333336
6,1,0,6,5,2,2,1,0,1,1,1,1,0,0.46666667
19,1,0,18,13,0,0,0,0,4,1,1,1,1,0.35
11,1,0,7,5,2,1,0,0,1,1,1,1,0,0.62666667
55,1,0,17,12,0,0,0,0,4,1,1,1,1,0.78333336
27,1,0,10,9,0,1,0,0,3,1,1,1,1,0.85
7,1,0,8,6,0,1,0,0,1,1,1,1,1,0.65
62,1,0,14,13,0,2,0,3,4,1,1,1,0,0.75
56,1,0,20,18,20,2,0,0,4,1,1,1,1,0.25
22,1,0,5,0,6,1,12,0,2,1,1,1,1,0.18333334
39,1,0,19,19,0,0,0,0,3,1,1,1,0,0.78333336
5,1,0,11,10,0,1,0,1,3,1,1,0,0,0.71666664
10,1,0,5,2,0,1,0,0,3,1,1,1,0,0.78333336
14,0,0,7,4,0,1,0,0,1,1,1,1,1,0.65
0,0,0,11,6,0,1,0,0,6,1,1,1,0,0.71666664
14,0,0,6,1,0,1,0,0,1,1,1,0,0,0.85
28,1,0,12,-3,0,0,0,0,4,1,1,1,1,0.65
18,1,0,14,9,23,0,0,0,3,1,1,0,1,0.65
17,1,0,12,-3,0,2,0,0,2,1,1,1,1,0.85
13,1,0,14,13,0,1,0,0,4,1,1,1,0,0.68333334
8,1,0,11,10,0,1,0,0,3,1,1,0,0,0.6933333
20,1,0,13,11,2,2,0,3,4,1,1,1,1,0.65
6,1,0,7,5,0,1,0,0,1,1,1,1,1,0.85
113,1,0,13,8,7,0,0,0,3,1,1,1,1,0.85
13,1,0,7,6,0,1,0,0,1,1,1,1,1,0.85
7,1,0,9,7,0,1,0,0,3,1,1,1,1,0.75
9,1,0,7,3,0,1,0,0,1,1,1,1,0,0.68333334
35,1,0,13,11,0,2,0,0,2,1,1,1,0,0.31666666
13,1,0,6,4,2,2,0,0,2,1,1,1,1,0.35
29,1,0,11,11,0,1,0,0,2,1,1,1,1,0.85
8,1,0,7,6,0,1,0,0,1,1,1,1,0,0.58
13,1,0,11,9,0,1,0,0,2,1,1,1,1,0.6933333
4,0,0,7,6,0,1,0,0,2,1,1,1,0,0.85
8,1,0,7,7,0,1,0,0,1,1,1,1,1,0.71666664
0,1,0,4,3,3,0,0,0,9,1,1,1,0,0.5833333
11,1,0,6,2,2,1,0,0,1,1,1,1,0,0.65
6,0,0,8,5,0,0,0,0,2,1,1,1,0,0.85
21,1,0,8,5,4,2,0,2,6,1,1,1,0,0.85
144,1,0,25,24,0,0,0,0,6,1,1,1,1,0.85
16,1,0,8,6,4,0,0,3,3,1,1,1,1,0.45
11,1,0,7,-8,0,1,0,0,1,1,1,1,1,0.33333334
6,1,0,7,7,0,1,0,0,1,1,1,1,0,0.71666664
16,1,0,6,1,0,1,0,0,1,1,1,1,0,0.47666666
21,1,0,7,2,0,1,0,0,1,1,1,1,1,0.82666665
13,1,0,7,5,0,0,0,0,1,1,1,0,0,0.68333334
15,0,0,12,9,0,0,0,0,3,1,1,0,1,0.77
36,0,0,15,14,0,0,0,0,5,1,1,1,0,0.75
15,1,0,6,4,2,0,2,0,1,1,1,1,1,0.35
16,0,0,7,4,2,1,0,0,1,1,1,1,0,0.85
29,0,0,11,8,0,1,0,0,2,1,1,1,0,0.71666664
17,1,0,10,9,3,2,3,0,3,1,1,1,1,0.81666666
22,1,0,11,7,0,0,0,0,4,1,1,1,0,0.85
27,1,0,15,10,0,1,0,0,2,1,1,1,1,0.7266667
10,1,0,7,3,0,0,0,0,1,1,1,1,0,0.77
7,1,0,8,4,2,1,0,0,1,1,1,1,0,0.65
20,0,0,12,9,0,2,0,0,7,1,1,1,0,0.65
24,0,0,9,4,8,0,0,3,5,1,1,0,0,0.82666665
15,1,0,12,12,2,0,0,0,3,1,1,1,1,0.65
36,1,0,13,11,0,1,0,2,5,1,1,1,0,0.85
70,1,0,8,3,14,2,0,0,9,1,1,1,1,0.75
51,1,0,19,18,0,1,0,0,2,1,1,1,0,0.77
11,1,0,7,2,0,1,0,0,3,1,1,0,1,0.34666666
51,1,0,19,19,0,1,0,0,2,1,1,1,1,0.78333336
20,0,0,13,12,2,2,0,3,4,1,1,1,0,0.33333334
47,1,0,15,11,12,2,0,0,7,1,1,1,0,0.79333335
13,1,0,19,16,0,1,1,0,4,1,1,1,0,0.68333334
33,1,0,14,11,10,2,0,0,3,1,1,1,0,0.7266667
13,1,0,7,4,3,1,1,0,1,1,1,1,0,0.71666664
33,1,0,14,14,3,2,0,4,3,1,1,1,1,0.65
10,1,0,6,6,0,1,0,0,3,1,1,1,1,0.6433333
70,1,0,8,5,14,2,0,0,9,1,1,1,0,0.81666666
35,1,0,17,16,8,0,0,0,4,1,1,1,0,0.71666664
6,1,0,7,7,0,1,0,0,1,1,1,1,0,0.85
20,1,0,13,8,2,2,0,3,4,1,1,1,0,0.68333334
12,1,0,7,6,0,1,0,0,1,1,1,1,0,0.56
34,1,0,13,12,0,1,0,0,7,1,1,1,1,0.68333334
20,1,0,6,5,0,1,0,0,1,1,1,1,1,0.38333333
18,1,0,6,1,2,0,2,0,1,1,1,1,1,0.45
6,1,0,7,6,0,1,0,0,2,1,1,1,1,0.68333334
39,0,0,14,13,27,1,0,0,5,1,1,1,0,0.82666665
10,1,0,14,9,1,1,0,0,1,1,1,1,1,0.65
47,1,0,14,10,0,0,0,0,4,1,1,0,0,0.38333333
9,1,0,8,7,2,1,0,0,1,1,1,1,1,0.35
11,1,0,10,10,7,3,0,0,5,1,1,1,1,0.65
39,1,0,19,16,0,0,0,0,3,1,1,0,0,0.85
7,0,0,6,1,2,0,1,0,1,1,1,0,0,0.78333336
34,0,0,16,16,0,0,0,0,6,1,1,1,1,0.68333334
45,1,0,11,6,0,2,0,2,3,1,1,1,1,0.41666666
30,0,0,11,8,0,1,0,0,4,1,1,1,0,0.75
12,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
23,1,0,26,21,4,0,0,0,2,1,1,1,1,0.81666666
11,1,0,6,5,0,1,0,0,2,1,1,1,1,0.41666666
11,1,0,6,1,2,1,0,0,1,1,1,1,1,0.55
6,1,0,0,-1,0,1,0,0,0,1,1,1,1,0.85
47,1,0,25,21,0,2,0,0,7,1,1,0,0,0.6
27,0,0,12,11,0,0,3,0,3,1,1,0,0,0.5833333
13,1,0,6,5,0,0,0,0,1,1,1,1,1,0.31666666
18,0,0,8,5,2,2,0,0,1,1,1,1,1,0.65
15,0,0,7,7,2,2,0,0,1,1,1,1,1,0.85
9,1,0,7,5,0,1,0,0,1,1,1,1,1,0.35
45,1,0,15,15,6,2,0,0,6,1,1,0,1,0.68333334
50,1,0,12,11,0,2,1,0,4,1,1,1,1,0.53333336
12,1,0,7,2,0,1,0,0,1,1,1,1,1,0.63666666
15,1,0,6,1,2,0,2,0,1,1,1,1,1,0.35
56,0,0,20,20,20,2,0,0,4,1,1,1,1,0.85
13,0,0,7,4,0,0,0,0,1,1,1,0,1,0.79333335
20,1,0,12,10,0,2,0,0,7,1,1,1,1,0.78333336
17,1,0,10,9,3,2,3,0,3,1,1,1,1,0.11666667
7,0,0,12,9,0,0,0,0,3,1,1,1,0,0.85
10,1,0,7,4,0,0,0,0,1,1,1,1,0,0.5966667
10,1,0,7,7,0,0,1,0,1,1,1,0,1,0.50666666
35,0,0,10,9,0,2,0,0,3,1,1,1,0,0.75
3,0,0,6,1,0,1,1,0,2,1,1,1,0,0.65
13,1,0,7,2,0,1,0,0,1,1,1,1,0,0.65
16,1,0,6,6,0,1,0,0,1,1,1,1,1,0.71666664
8,1,0,7,4,0,1,0,0,1,1,1,1,0,0.62
62,1,0,12,8,0,0,0,0,6,1,1,0,0,0.6
10,1,0,14,9,1,1,0,0,1,1,1,1,0,0.65
8,1,0,6,2,0,1,0,0,1,1,1,1,0,0.68333334
61,1,0,12,10,0,1,0,0,5,1,1,1,1,0.82666665
8,0,0,7,6,0,1,0,0,1,1,1,1,0,0.81666666
14,1,0,6,1,2,0,0,0,2,1,1,1,1,0.65
60,1,0,11,10,4,2,0,2,6,1,1,1,1,0.6766667
7,1,0,13,12,0,3,0,2,3,1,1,1,0,0.65
10,1,0,9,-6,3,2,0,0,3,1,1,1,1,0.6433333
12,1,0,7,2,0,1,0,0,1,1,1,1,0,0.65
12,1,0,7,4,0,1,0,0,1,1,1,1,1,0.76
62,1,0,14,12,0,2,0,3,4,1,1,1,1,0.35
16,1,0,8,6,11,2,0,0,3,1,1,1,1,0.71666664
21,0,0,7,4,0,1,0,0,1,1,1,1,1,0.85
35,0,0,13,12,0,2,0,0,2,1,1,1,0,0.6
7,1,0,7,2,0,1,0,0,1,1,1,1,1,0.65
10,1,0,7,-8,2,1,0,0,1,1,1,1,1,0.35
6,0,0,7,4,0,1,0,0,2,1,1,1,1,0.68333334
4,1,0,14,14,0,1,0,0,4,1,1,1,1,0.81666666
51,1,0,11,6,0,2,0,0,3,1,1,1,1,0.71666664
11,1,0,8,6,0,1,0,0,1,1,1,0,0,0.81666666
20,1,0,13,12,2,2,0,3,4,1,1,1,0,0.65
55,0,0,17,17,0,0,0,0,4,1,1,1,1,0.85
10,1,0,5,3,0,1,0,0,3,1,1,1,1,0.68333334
41,1,0,16,13,1929,0,0,0,3,1,1,1,1,0.7266667
36,1,0,13,12,0,1,0,2,5,1,1,1,1,0.48333332
29,1,0,12,11,0,0,0,2,4,1,1,0,1,0.38333333
13,1,0,7,5,0,0,0,0,1,1,1,1,1,0.35
6,0,0,6,3,0,1,0,0,1,1,1,1,1,0.68333334
8,1,0,7,3,0,1,0,0,1,1,1,1,0,0.65
4,1,0,7,6,0,1,0,0,2,1,1,1,0,0.71666664
29,1,0,15,10,4,0,0,0,4,1,1,1,0,0.75
8,1,0,7,7,0,1,0,0,1,1,1,1,0,0.85
6,1,0,6,1,2,2,1,0,1,1,1,1,0,0.68333334
35,1,0,17,12,8,0,0,0,4,1,1,1,1,0.65
10,1,0,7,2,0,2,0,0,1,1,1,1,1,0.55
20,1,0,12,9,0,2,0,0,7,1,1,1,0,0.78333336
83,1,0,9,6,0,1,4,0,3,1,1,1,0,0.85
33,0,0,12,11,0,2,0,0,5,1,1,1,0,0.81666666
16,1,0,6,1,2,1,0,0,1,1,1,1,1,0.33333334
34,0,0,9,8,0,0,2,0,0,1,1,1,0,0.81666666
13,1,0,7,2,3,1,1,0,1,1,1,1,1,0.45
9,1,0,26,23,0,1,0,0,3,1,1,1,0,0.81666666
10,1,0,6,6,0,1,0,0,1,1,1,1,1,0.62
13,1,0,3,1,8,2,0,2,7,1,1,1,1,0.85
18,1,0,6,6,2,0,2,0,1,1,1,0,0,0.81666666
62,1,0,13,10,0,2,0,3,4,1,1,1,0,0.48
7,1,0,10,8,4,0,0,0,4,1,1,0,0,0.85
13,1,0,7,5,0,0,0,0,1,1,1,1,1,0.85
47,1,0,11,6,0,1,0,0,3,1,1,1,0,0.8933333
12,1,0,7,5,0,1,0,0,1,1,1,0,0,0.55
14,0,0,10,7,0,2,2,0,4,1,1,1,0,0.30666667
13,0,0,11,6,0,0,0,0,6,1,1,0,0,0.81666666
10,1,0,12,7,0,1,0,0,6,1,1,0,1,0.65
27,0,0,15,14,0,1,0,0,2,1,1,1,0,0.85
11,1,0,8,8,0,1,0,0,1,1,1,1,1,0.8833333
12,1,0,8,7,0,1,0,0,1,1,1,1,0,0.38333333
47,1,0,15,0,12,2,0,0,7,1,1,1,1,0.85
14,0,0,7,2,0,1,0,0,1,1,1,0,0,0.85
29,1,0,15,0,4,0,0,0,4,1,1,1,1,0.55
13,1,0,7,2,0,0,0,0,1,1,1,0,1,0.68333334
7,1,0,8,3,2,1,0,0,1,1,1,1,1,0.38333333
12,1,0,7,2,0,1,0,0,1,1,1,1,1,0.65
51,1,0,14,9,0,1,0,0,8,1,1,1,1,0.85
12,1,0,15,11,0,2,0,0,4,1,1,0,0,0.68333334
14,0,0,12,12,3,1,0,0,5,1,1,1,1,0.71666664
10,0,0,6,6,0,1,0,0,1,1,1,1,1,0.85
6,0,0,6,3,0,1,0,0,2,1,1,1,1,0.65
13,1,0,3,-2,8,2,0,2,7,1,1,1,1,0.35
10,1,0,12,12,0,1,0,0,6,1,1,1,0,0.85
82,1,0,13,8,30,0,0,0,8,1,1,0,1,0.78333336
26,1,0,13,11,0,1,0,0,4,1,1,1,1,0.82666665
10,1,0,6,5,0,1,0,0,1,1,1,1,0,0.35
36,0,0,9,8,0,2,0,0,2,1,1,1,0,0.78333336
9,1,0,9,7,5,1,1,0,3,1,1,1,1,0.85
21,0,0,12,11,0,2,0,0,4,1,1,1,0,0.85
11,1,0,8,3,0,1,0,0,1,1,1,1,1,0.5833333
8,1,0,7,6,0,1,0,0,1,1,1,1,0,0.62333333
6,1,0,0,-2,0,1,0,0,0,1,1,1,1,0.81666666
7,1,0,6,4,0,1,0,0,1,1,1,1,1,0.45
21,1,0,12,11,0,2,0,0,4,1,1,0,0,0.85
12,0,0,6,6,0,1,1,0,1,1,1,1,1,0.85
28,1,0,12,7,0,0,0,0,4,1,1,1,1,0.65
91,1,0,10,5,0,2,0,0,3,1,1,1,0,0.81666666
7,1,0,12,12,0,0,0,0,3,1,1,1,1,0.65
7,1,0,12,11,0,0,0,0,3,1,1,1,0,0.60333335
12,1,0,15,15,0,2,0,0,4,1,1,0,1,0.85
10,1,0,12,-3,0,1,0,0,6,1,1,1,1,0.85
12,1,0,15,15,0,0,0,0,9,1,1,0,1,0.65
13,1,0,7,6,2,1,0,0,1,1,1,1,1,0.43333334
29,1,0,15,14,4,0,0,0,4,1,1,1,1,0.28
51,1,0,10,7,21,0,1,0,3,1,1,0,1,0.85
9,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
6,0,0,0,-3,0,1,0,0,0,1,1,1,1,0.65
10,1,0,7,5,3,2,0,0,1,1,1,1,0,0.65
11,1,0,6,2,0,1,0,0,2,1,1,1,0,0.71666664
16,1,0,6,5,0,0,0,0,1,1,1,0,0,0.65
10,1,0,7,-8,0,0,0,0,1,1,1,1,1,0.34666666
13,1,0,19,18,0,1,1,0,4,1,1,1,1,0.68333334
13,0,0,19,18,0,0,0,0,3,1,1,0,0,0.35
20,1,0,15,13,0,0,0,0,4,1,1,1,1,0.65
9,0,0,7,4,0,0,0,0,1,1,1,1,0,0.78333336
10,0,0,6,3,0,1,0,0,1,1,1,1,1,0.76
26,1,0,11,7,0,0,0,0,4,1,1,0,0,0.75
10,1,0,7,6,0,0,0,0,1,1,1,1,1,0.62
32,0,0,10,7,0,1,0,0,5,1,1,1,1,0.45
16,1,0,6,4,0,1,0,0,1,1,1,0,0,0.5
16,1,0,7,7,2,1,0,0,1,1,1,1,1,0.5833333
16,1,0,6,2,2,0,0,0,1,1,1,1,0,0.65
42,1,0,18,15,0,0,0,0,6,1,1,1,1,0.75
48,1,0,17,13,0,0,0,0,4,1,1,1,0,0.7266667
10,1,0,7,3,0,0,0,0,1,1,1,1,0,0.65
10,1,0,6,3,0,1,0,0,1,1,1,1,1,0.71666664
15,1,0,7,6,2,0,0,0,1,1,1,1,1,0.38333333
6,1,0,4,1,2,0,0,0,2,1,1,1,0,0.75
9,1,0,6,5,0,1,0,0,1,1,1,1,0,0.35
17,1,0,12,7,0,2,0,0,2,1,1,1,1,0.85
14,1,0,7,5,0,1,0,0,1,1,1,1,1,0.45
17,1,0,20,19,0,1,0,0,2,1,1,1,0,0.85
14,1,0,7,3,0,1,0,0,1,1,1,1,0,0.82666665
50,1,0,12,12,0,2,1,0,4,1,1,1,1,0.71666664
61,0,0,12,7,0,2,1,0,8,1,1,1,0,0.68333334
12,1,0,7,2,0,1,0,0,2,1,1,1,0,0.68333334
10,1,0,6,1,0,1,0,0,1,1,1,1,1,0.65
29,1,0,18,15,0,1,0,0,4,1,1,1,0,0.81666666
6,1,0,6,3,0,1,0,0,1,1,1,1,0,0.65
15,0,0,7,6,2,2,0,0,1,1,1,1,0,0.85
15,1,0,7,2,0,1,0,0,1,1,1,1,0,0.75
28,1,0,12,11,0,0,0,0,4,1,1,0,1,0.85
51,0,0,10,5,21,0,1,0,3,1,1,0,0,0.82666665
18,0,0,8,5,2,2,0,0,1,1,1,1,0,0.65
0,1,0,4,-1,3,0,0,0,9,1,1,1,1,0.65
13,0,0,14,14,0,1,0,0,4,1,1,1,1,0.81666666
35,1,0,13,13,0,1,0,0,4,1,1,1,1,0.85
14,0,0,7,7,0,0,1,0,1,1,1,1,1,0.85
6,1,0,12,7,0,1,0,0,4,1,1,0,1,0.75
6,1,0,6,2,0,1,0,0,1,1,1,1,0,0.81666666
11,1,0,8,4,0,0,0,0,1,1,1,0,0,0.65
61,1,0,12,10,0,2,1,0,8,1,1,1,1,0.41666666
12,1,0,10,5,3,2,0,0,3,1,1,1,1,0.55
26,1,0,0,-2,0,1,0,0,1,1,1,1,1,0.45
27,1,0,15,10,0,1,0,0,7,1,1,1,1,0.79333335
15,1,0,16,15,4,0,0,0,3,1,1,0,0,0.54333335
9,1,0,6,6,0,0,0,0,1,1,1,0,1,0.5833333
10,1,0,0,-1,2,2,0,0,0,1,1,1,1,0.71666664
18,1,0,14,11,0,2,0,1,3,1,1,1,0,0.85
12,1,0,15,14,0,0,0,0,9,1,1,0,1,0.21
6,1,0,7,3,0,0,0,0,1,1,1,1,0,0.85
36,1,0,7,2,0,0,0,0,3,1,1,1,1,0.75
7,0,0,0,-1,0,1,0,0,2,1,1,1,0,0.78333336
62,1,0,14,11,0,2,0,3,4,1,1,1,1,0.68333334
13,1,0,7,2,0,1,0,0,1,1,1,1,1,0.31666666
13,1,0,11,10,0,1,0,0,2,1,1,0,0,0.7266667
4,1,0,15,10,0,1,0,0,5,1,1,1,1,0.75
13,1,0,14,10,0,1,0,0,4,1,1,1,0,0.68333334
12,0,0,6,3,0,1,1,0,1,1,1,1,0,0.85
18,1,0,7,6,0,1,0,0,1,1,1,1,0,0.68333334
12,1,0,7,3,0,1,0,0,1,1,1,1,0,0.6433333
10,1,0,30,28,0,0,0,0,4,1,1,1,1,0.71666664
13,1,0,7,6,2,1,0,0,1,1,1,1,0,0.5833333
14,1,0,7,4,0,1,0,0,1,1,1,1,1,0.7366667
8,1,0,7,7,0,1,0,0,1,1,1,1,1,0.65
9,0,0,6,5,0,1,0,0,1,1,1,1,0,0.78333336
18,1,0,14,13,23,0,0,0,3,1,1,0,1,0.65
34,1,0,9,8,0,0,2,0,0,1,1,1,1,0.51666665
34,1,0,11,6,3,2,0,0,9,1,1,0,1,0.31666666
11,1,0,7,5,0,1,0,0,1,1,1,1,1,0.81666666
0,1,0,4,2,3,0,0,0,9,1,1,1,1,0.41666666
47,1,0,14,14,0,0,0,0,4,1,1,0,1,0.58
7,0,0,12,11,0,0,0,0,3,1,1,1,0,0.85
14,0,0,10,9,0,2,2,0,4,1,1,1,0,0.35
6,1,0,4,3,2,0,0,0,2,1,1,1,1,0.82666665
8,1,0,21,20,0,1,0,0,7,1,1,1,1,0.6
15,1,0,7,2,2,2,0,0,1,1,1,1,0,0.85
15,1,0,7,6,0,1,0,0,1,1,1,1,1,0.47333333
20,0,0,15,10,0,0,0,0,4,1,1,1,0,0.71666664
17,1,0,15,13,3,1,0,0,5,1,1,1,1,0.35
14,1,0,7,2,0,1,0,0,1,1,1,1,1,0.45
51,1,0,19,19,0,1,0,0,2,1,1,1,0,0.85
26,1,0,11,-4,0,0,0,0,6,1,1,0,1,0.80333334
15,1,0,11,6,11,0,0,0,5,1,1,1,0,0.85
41,1,0,16,11,1929,0,0,0,3,1,1,1,1,0.78333336
18,1,0,14,12,0,2,0,1,3,1,1,1,0,0.85
10,1,0,8,5,0,1,0,0,3,1,1,1,1,0.78333336
15,1,0,7,7,2,2,0,0,1,1,1,1,1,0.65
12,0,0,15,12,0,0,0,0,9,1,1,0,0,0.65
27,1,0,12,11,0,0,3,0,3,1,1,0,0,0.77
34,1,0,11,9,0,1,18,0,7,1,1,1,1,0.85
6,0,0,14,14,1,2,0,2,5,1,1,1,1,0.6
8,0,0,7,4,0,1,0,0,1,1,1,1,0,0.71666664
35,1,0,17,13,8,0,0,0,4,1,1,1,0,0.45
7,1,0,13,12,0,3,0,2,3,1,1,1,1,0.87333333
29,0,0,18,15,0,1,0,0,4,1,1,1,0,0.78333336
8,1,0,7,-8,0,1,0,0,1,1,1,1,1,0.34333333
10,1,0,6,3,0,1,0,0,1,1,1,1,0,0.56
17,1,0,12,11,0,2,0,0,2,1,1,1,1,0.5733333
28,1,0,12,10,0,0,0,0,4,1,1,0,1,0.65
10,0,0,6,1,4,1,0,1,3,1,1,1,0,0.85
7,1,0,9,4,0,1,0,0,3,1,1,1,1,0.76
27,1,0,15,12,0,1,0,0,2,1,1,1,0,0.85
9,1,0,9,5,5,1,1,0,3,1,1,1,0,0.85
13,0,0,7,4,2,1,0,0,1,1,1,1,0,0.85
13,0,0,6,3,0,1,0,0,1,1,1,1,0,0.71666664
10,1,0,6,5,0,1,0,0,3,1,1,0,0,0.5833333
13,1,0,20,15,0,1,0,0,3,1,1,1,1,0.21666667
17,1,0,20,17,0,1,0,0,2,1,1,0,0,0.85
31,1,0,15,13,0,1,2,0,4,1,1,1,0,0.85
9,1,0,7,3,0,1,0,0,1,1,1,1,0,0.55
9,1,0,9,4,5,1,1,0,3,1,1,1,1,0.85
6,0,0,8,3,0,0,0,0,2,1,1,1,0,0.71666664
58,1,0,12,7,0,1,0,0,4,1,1,0,1,0.44
35,1,0,13,9,0,2,0,0,2,1,1,1,0,0.6433333
35,1,0,13,9,0,1,0,0,4,1,1,1,0,0.65
144,1,0,25,22,0,0,0,0,6,1,1,0,0,0.85
14,0,0,7,7,0,1,0,0,1,1,1,1,1,0.85
13,1,0,7,5,3,1,1,0,1,1,1,1,1,0.65
35,1,0,14,-1,0,2,0,0,2,1,1,1,1,0.65
36,1,0,21,20,0,0,0,2,5,1,1,0,1,0.85
8,1,0,6,1,2,2,0,0,1,1,1,1,1,0.68333334
0,1,0,8,4,2,0,0,0,2,1,1,1,0,0.68333334
13,1,0,6,1,2,2,0,0,2,1,1,1,1,0.65
7,1,0,7,4,0,0,0,0,2,1,1,1,1,0.76
58,0,0,12,11,0,1,0,0,4,1,1,1,0,0.55
8,1,0,21,20,0,1,0,0,7,1,1,1,1,0.81666666
11,0,0,7,2,0,1,0,0,1,1,1,0,0,0.85
11,0,0,8,5,0,1,0,0,1,1,1,1,1,0.65
10,1,0,14,14,1,1,0,0,1,1,1,1,0,0.68333334
40,1,0,12,7,0,2,0,0,3,1,1,1,0,0.35
31,1,0,19,17,5,1,0,0,3,1,1,1,1,0.78333336
9,1,0,6,3,0,1,0,0,1,1,1,1,1,0.80333334
16,1,0,6,6,0,0,0,0,1,1,1,0,1,0.71666664
45,1,0,11,11,0,2,0,2,3,1,1,1,0,0.78333336
45,1,0,11,7,0,2,0,2,3,1,1,1,0,0.7266667
47,1,0,25,24,0,2,0,0,7,1,1,0,1,0.6166667
46,1,0,13,8,13,2,0,0,3,1,1,1,1,0.85
7,1,0,9,6,0,1,0,0,3,1,1,1,0,0.71666664
21,1,0,7,3,0,1,0,0,1,1,1,1,0,0.81666666
13,1,0,19,14,0,1,1,0,4,1,1,1,1,0.65
14,1,0,10,7,0,2,2,0,4,1,1,1,0,0.80333334
18,1,0,6,3,2,0,2,0,1,1,1,0,0,0.81666666
34,1,0,9,8,0,0,2,0,0,1,1,1,1,0.5966667
13,1,0,11,10,0,0,0,0,6,1,1,0,1,0.65
13,1,0,7,6,0,1,0,0,2,1,1,1,1,0.38333333
20,1,0,6,6,0,1,0,0,2,1,1,1,1,0.71666664
15,1,0,12,8,2,0,0,0,3,1,1,0,0,0.85
18,1,0,8,7,2,2,0,0,1,1,1,1,1,0.45
18,1,0,14,14,23,0,0,0,3,1,1,0,1,0.54333335
12,1,0,14,9,13,2,0,0,5,1,1,1,1,0.68333334
58,1,0,12,12,2,2,0,0,4,1,1,1,1,0.81666666
12,1,0,7,5,2,1,0,0,1,1,1,1,0,0.65
34,0,0,11,8,0,1,18,0,7,1,1,1,1,0.78333336
16,1,0,7,6,0,1,0,0,1,1,1,1,1,0.51666665
21,1,0,7,6,0,1,0,0,1,1,1,1,1,0.5833333
58,1,0,12,11,2,2,0,0,4,1,1,1,0,0.55
7,1,0,13,8,0,3,0,2,3,1,1,1,1,0.81666666
14,1,0,12,10,3,1,0,0,5,1,1,1,1,0.68333334
12,1,0,26,24,0,1,0,0,2,1,1,1,1,0.65
7,1,0,9,9,0,1,0,0,3,1,1,1,1,0.5833333
8,1,0,9,9,0,0,0,0,4,1,1,0,1,0.65
8,0,0,9,6,0,0,0,0,4,1,1,0,0,0.78333336
